seqid,start,end,strand,gene_name
NZ_LR881938.1,3530050,3531366,+,gntT
NZ_LR881938.1,3531477,3533561,-,malQ
NZ_LR881938.1,3533571,3535964,-,malP
NZ_LR881938.1,3536576,3539281,+,malT
NZ_LR881938.1,3539324,3540340,-,rtcA
NZ_LR881938.1,3540344,3541570,-,rtcB
NZ_LR881938.1,3541759,3543357,+,rtcR
NZ_LR881938.1,3543339,3544097,-,IEU92_RS17270
NZ_LR881938.1,3544114,3544944,-,glpG
NZ_LR881938.1,3544989,3545315,-,glpE
NZ_LR881938.1,3545505,3547010,+,glpD
NZ_LR881938.1,3547626,3550073,-,glgP
NZ_LR881938.1,3550092,3551525,-,glgA
NZ_LR881938.1,3551525,3552820,-,glgC
NZ_LR881938.1,3552838,3554811,-,glgX
NZ_LR881938.1,3554808,3556994,-,glgB
NZ_LR881938.1,3557267,3558370,-,asd
NZ_LR881938.1,3558563,3559156,+,yhgN
NZ_LR881938.1,3559213,3560553,-,gntU
NZ_LR881938.1,3560557,3561084,-,gntK
NZ_LR881938.1,3561223,3562218,-,gntR
NZ_LR881938.1,3562442,3563137,-,yhhW
NZ_LR881938.1,3563260,3564297,-,yhhX
NZ_LR881938.1,3564630,3565118,+,yhhY
NZ_LR881938.1,3565355,3566533,+,tssD
NZ_LR881938.1,3566530,3566946,+,IEU92_RS17365
NZ_LR881938.1,3566975,3567672,+,IEU92_RS17370
NZ_LR881938.1,3567896,3568051,+,yrhD
NZ_LR881938.1,3568251,3568535,+,yrhB
NZ_LR881938.1,3568573,3570315,-,ggt
NZ_LR881938.1,3570435,3570875,+,yhhA
NZ_LR881938.1,3570862,3571605,-,ugpQ
NZ_LR881938.1,3571602,3572672,-,ugpC
NZ_LR881938.1,3572674,3573519,-,ugpE
NZ_LR881938.1,3573516,3574403,-,ugpA
NZ_LR881938.1,3574501,3575817,-,ugpB
NZ_LR881938.1,3576216,3576929,-,livF
NZ_LR881938.1,3576931,3577698,-,livG
NZ_LR881938.1,3577695,3578972,-,livM
NZ_LR881938.1,3578969,3579895,-,livH
NZ_LR881938.1,3579943,3581052,-,livK
NZ_LR881938.1,3581476,3581859,+,panM
NZ_LR881938.1,3582047,3583150,-,livJ
NZ_LR881938.1,3583421,3584275,-,rpoH
NZ_LR881938.1,3584520,3585578,-,ftsX
NZ_LR881938.1,3585571,3586239,-,ftsE
NZ_LR881938.1,3586242,3587735,-,ftsY
NZ_LR881938.1,3587885,3588481,+,rsmD
NZ_LR881938.1,3588471,3588740,+,yhhL
NZ_LR881938.1,3588743,3589102,-,yhhM
NZ_LR881938.1,3589243,3589869,+,yhhN
NZ_LR881938.1,3589943,3592141,+,zntA
NZ_LR881938.1,3592243,3592488,-,tusA
NZ_LR881938.1,3592709,3593374,+,yhhQ
NZ_LR881938.1,3593447,3594004,+,dcrB
NZ_LR881938.1,3594008,3595225,-,yhhS
NZ_LR881938.1,3595357,3596406,+,yhhT
NZ_LR881938.1,3596461,3597048,+,acpT
NZ_LR881938.1,3597159,3598733,+,nikA
NZ_LR881938.1,3598733,3599677,+,nikB
NZ_LR881938.1,3599674,3600507,+,nikC
NZ_LR881938.1,3600507,3601271,+,nikD
NZ_LR881938.1,3601268,3602074,+,nikE
NZ_LR881938.1,3602080,3602481,+,nikR
NZ_LR881938.1,3602684,3606919,+,rhsB
NZ_LR881938.1,3606891,3607274,+,yhhH
NZ_LR881938.1,3607870,3609006,+,yhhI
NZ_LR881938.1,3609171,3610295,-,yhhJ
NZ_LR881938.1,3610295,3613030,-,rbbA
NZ_LR881938.1,3613027,3614094,-,yhiI
NZ_LR881938.1,3614157,3614270,-,yhiY
NZ_LR881938.1,3614460,3616082,-,yhiJ
NZ_LR881938.1,3618333,3619385,+,yhiM
NZ_LR881938.1,3619700,3620902,-,yhiN
NZ_LR881938.1,3621134,3622633,+,pitA
NZ_LR881938.1,3622877,3623212,-,uspB
NZ_LR881938.1,3623603,3624037,+,uspA
NZ_LR881938.1,3624104,3624157,-,IEU92_RS22375
NZ_LR881938.1,3624135,3624188,-,IEU92_RS22480
NZ_LR881938.1,3624354,3625823,+,dtpB
NZ_LR881938.1,3625872,3626624,-,rsmJ
NZ_LR881938.1,3626632,3628674,-,prlC
NZ_LR881938.1,3628877,3629719,+,rlmJ
NZ_LR881938.1,3629791,3631143,+,gorA
NZ_LR881938.1,3631197,3631280,-,dinQ
NZ_LR881938.1,3632020,3632373,+,arsR
NZ_LR881938.1,3632427,3633716,+,arsB
NZ_LR881938.1,3633729,3634154,+,arsC
NZ_LR881938.1,3635674,3636654,-,IEU92_RS17680
NZ_LR881938.1,3637453,3638019,+,slp
NZ_LR881938.1,3638175,3638705,+,dctR
NZ_LR881938.1,3638747,3639394,-,yhiD
NZ_LR881938.1,3639458,3639784,-,hdeB
NZ_LR881938.1,3639900,3640232,-,hdeA
NZ_LR881938.1,3640487,3641059,+,hdeD
NZ_LR881938.1,3641858,3642385,+,gadE
NZ_LR881938.1,3642386,3642664,-,IEU92_RS17725
NZ_LR881938.1,3642772,3643881,+,mdtE
NZ_LR881938.1,3643906,3647019,+,mdtF
NZ_LR881938.1,3647382,3648110,-,gadW
NZ_LR881938.1,3648478,3649302,-,gadX
NZ_LR881938.1,3649672,3651072,-,gadA
NZ_LR881938.1,3651283,3652680,-,ccp
NZ_LR881938.1,3653084,3654733,+,treF
NZ_LR881938.1,3654784,3655386,-,yhjB
NZ_LR881938.1,3655906,3656805,+,rcdB
NZ_LR881938.1,3656854,3657867,+,yhjD
NZ_LR881938.1,3658278,3659600,+,yhjE
NZ_LR881938.1,3659782,3661842,-,yhjG
NZ_LR881938.1,3661912,3662679,-,pdeH
NZ_LR881938.1,3662911,3663840,+,kdgK
NZ_LR881938.1,3663936,3665432,-,yhjJ
NZ_LR881938.1,3665653,3666939,-,dctA
NZ_LR881938.1,3667122,3669110,-,hmsP
NZ_LR881938.1,3669192,3672665,-,bcsC
NZ_LR881938.1,3672647,3673753,-,bcsZ
NZ_LR881938.1,3673760,3676099,-,bcsB
NZ_LR881938.1,3676110,3678728,-,bcsA
NZ_LR881938.1,3678725,3679453,-,bcsQ
NZ_LR881938.1,3679489,3679677,-,bcsR
NZ_LR881938.1,3679950,3681521,+,bcsE
NZ_LR881938.1,3681518,3681709,+,bcsF
NZ_LR881938.1,3681706,3683385,+,bcsG
NZ_LR881938.1,3683472,3683579,-,ldrD
NZ_LR881938.1,3684055,3685326,+,yhjV
NZ_LR881938.1,3685356,3686360,-,dppF
NZ_LR881938.1,3686357,3687340,-,dppD
NZ_LR881938.1,3687351,3688253,-,dppC
NZ_LR881938.1,3688263,3689282,-,dppB
NZ_LR881938.1,3689590,3691197,-,dppA
NZ_LR881938.1,3691940,3692073,-,IEU92_RS17895
NZ_LR881938.1,3692108,3692184,-,IEU92_RS17900
NZ_LR881938.1,3692276,3693967,-,eptB
NZ_LR881938.1,3694291,3695499,-,yhjX
NZ_LR881938.1,3695728,3696426,-,yhjY
NZ_LR881938.1,3696584,3697147,+,tag
NZ_LR881938.1,3697144,3697584,+,yiaC
NZ_LR881938.1,3697553,3699886,-,bisC
NZ_LR881938.1,3700039,3700698,+,yiaD
NZ_LR881938.1,3700802,3701776,+,ghrB
NZ_LR881938.1,3701826,3702536,-,yiaF
NZ_LR881938.1,3702970,3703260,+,yiaG
NZ_LR881938.1,3703541,3703753,+,cspE
NZ_LR881938.1,3703892,3703963,+,ysaE
NZ_LR881938.1,3703940,3704092,-,hokA
NZ_LR881938.1,3704172,3705541,+,IEU92_RS17965
NZ_LR881938.1,3705820,3707889,-,glyS
NZ_LR881938.1,3707899,3708810,-,glyQ
NZ_LR881938.1,3708905,3709204,-,ysaB
NZ_LR881938.1,3709379,3710374,+,wecH
NZ_LR881938.1,3710416,3710853,-,yiaA
NZ_LR881938.1,3710899,3711240,-,yiaB
NZ_LR881938.1,3711409,3712863,-,xylB
NZ_LR881938.1,3712935,3714257,-,xylA
NZ_LR881938.1,3714623,3715615,+,xylF
NZ_LR881938.1,3715693,3717234,+,xylG
NZ_LR881938.1,3717212,3718393,+,xylH
NZ_LR881938.1,3718471,3719649,+,xylR
NZ_LR881938.1,3719845,3720669,-,bax
NZ_LR881938.1,3720989,3723019,+,malS
NZ_LR881938.1,3723197,3724450,+,avtA
NZ_LR881938.1,3724601,3725074,-,ysaA
NZ_LR881938.1,3725176,3726024,-,yiaJ
NZ_LR881938.1,3726225,3727223,+,yiaK
NZ_LR881938.1,3727235,3727702,+,yiaL
NZ_LR881938.1,3727820,3728293,+,yiaM
NZ_LR881938.1,3728296,3729573,+,yiaN
NZ_LR881938.1,3729586,3730572,+,yiaO
NZ_LR881938.1,3730576,3732072,+,lyxK
NZ_LR881938.1,3732069,3732731,+,ulaD
NZ_LR881938.1,3732724,3733584,+,sgbU
NZ_LR881938.1,3733578,3734273,+,araD
NZ_LR881938.1,3734620,3735360,-,yiaT
NZ_LR881938.1,3735484,3736458,+,yiaU
NZ_LR881938.1,3736455,3737591,-,yiaV
NZ_LR881938.1,3737597,3737920,-,yiaW
NZ_LR881938.1,3738103,3738246,+,IEU92_RS18130
NZ_LR881938.1,3738465,3740003,-,aldB
NZ_LR881938.1,3740168,3741319,-,yiaY
NZ_LR881938.1,3741509,3743353,-,selB
NZ_LR881938.1,3743350,3744741,-,selA
NZ_LR881938.1,3744839,3745447,-,yibF
NZ_LR881938.1,3745675,3749808,+,rhsA
NZ_LR881938.1,3749829,3750671,+,yibA
NZ_LR881938.1,3751669,3752130,+,yibG
NZ_LR881938.1,3753735,3754871,-,yibH
NZ_LR881938.1,3754874,3755236,-,yibI
NZ_LR881938.1,3755773,3757686,+,mtlA
NZ_LR881938.1,3757916,3759064,+,mtlD
NZ_LR881938.1,3759064,3759651,+,mtlR
NZ_LR881938.1,3759663,3759872,-,yibT
NZ_LR881938.1,3760157,3760519,+,yibL
NZ_LR881938.1,3760891,3762546,+,lldP
NZ_LR881938.1,3762546,3763322,+,lldR
NZ_LR881938.1,3763319,3764509,+,lldD
NZ_LR881938.1,3764707,3765180,+,trmL
NZ_LR881938.1,3765233,3766054,-,cysE
NZ_LR881938.1,3766134,3767153,-,gpsA
NZ_LR881938.1,3767153,3767620,-,secB
NZ_LR881938.1,3767683,3767934,-,grxC
NZ_LR881938.1,3768076,3768507,-,yibN
NZ_LR881938.1,3768752,3770296,+,gpmM
NZ_LR881938.1,3770330,3771589,+,envC
NZ_LR881938.1,3771593,3772552,+,yibQ
NZ_LR881938.1,3772539,3773573,-,waaH
NZ_LR881938.1,3773812,3774837,-,tdh
NZ_LR881938.1,3774847,3776043,-,kbl
NZ_LR881938.1,3776318,3777175,-,yibB
NZ_LR881938.1,3777479,3778411,+,rfaD
NZ_LR881938.1,3778421,3779467,+,rfaF
NZ_LR881938.1,3779471,3780430,+,rfaC
NZ_LR881938.1,3780440,3781699,+,waaL
NZ_LR881938.1,3781731,3782804,-,waaU
NZ_LR881938.1,3782837,3783688,-,waaZ
NZ_LR881938.1,3783759,3784457,-,rfaY
NZ_LR881938.1,3784475,3785491,-,rfaJ
NZ_LR881938.1,3785531,3786550,-,waaO
NZ_LR881938.1,3786550,3787629,-,waaB
NZ_LR881938.1,3787673,3788608,-,rfaS
NZ_LR881938.1,3788645,3789442,-,rfaP
NZ_LR881938.1,3789435,3790559,-,rfaG
NZ_LR881938.1,3790556,3791626,-,rfaQ
NZ_LR881938.1,3792032,3793309,+,waaA
NZ_LR881938.1,3793317,3793796,+,coaD
NZ_LR881938.1,3793835,3794644,-,mutM
NZ_LR881938.1,3794742,3794909,-,rpmG
NZ_LR881938.1,3794930,3795166,-,rpmB
NZ_LR881938.1,3795383,3796051,-,radC
NZ_LR881938.1,3796223,3797443,+,coaBC
NZ_LR881938.1,3797421,3797879,+,dut
NZ_LR881938.1,3797986,3798582,+,slmA
NZ_LR881938.1,3798619,3799260,-,pyrE
NZ_LR881938.1,3800168,3801031,+,yicC
NZ_LR881938.1,3801252,3802076,+,dinD
NZ_LR881938.1,3802366,3802983,+,yicG
NZ_LR881938.1,3802980,3804662,-,ligB
NZ_LR881938.1,3804920,3805543,+,gmk
NZ_LR881938.1,3805598,3805873,+,rpoZ
NZ_LR881938.1,3805892,3808000,+,spoT
NZ_LR881938.1,3808007,3808696,+,trmH
NZ_LR881938.1,3808702,3810783,+,recG
NZ_LR881938.1,3810952,3812157,-,gltS
NZ_LR881938.1,3812437,3813828,+,xanP
NZ_LR881938.1,3813949,3815658,+,yicH
NZ_LR881938.1,3815711,3818029,-,yicI
NZ_LR881938.1,3818039,3819421,-,yicJ
NZ_LR881938.1,3819714,3819808,+,IEU92_RS18495
NZ_LR881938.1,3820445,3821629,+,setC
NZ_LR881938.1,3821740,3822663,+,yicL
NZ_LR881938.1,3822667,3823485,-,nlpA
NZ_LR881938.1,3823707,3824000,+,yicS
NZ_LR881938.1,3824041,3825231,-,nepI
NZ_LR881938.1,3825442,3825894,-,yicN
NZ_LR881938.1,3825947,3827281,-,adeQ
NZ_LR881938.1,3827456,3829222,+,adeD
NZ_LR881938.1,3829268,3830659,-,uhpT
NZ_LR881938.1,3830797,3832116,-,uhpC
NZ_LR881938.1,3832126,3833628,-,uhpB
NZ_LR881938.1,3833628,3834218,-,uhpA
NZ_LR881938.1,3834294,3834584,-,ilvN
NZ_LR881938.1,3834588,3836276,-,ilvB
NZ_LR881938.1,3836382,3836480,-,ivbL
NZ_LR881938.1,3837045,3837134,+,tisB
NZ_LR881938.1,3837258,3837332,-,ysdE
NZ_LR881938.1,3837414,3838598,+,emrD
NZ_LR881938.1,3838606,3839103,-,yidF
NZ_LR881938.1,3839100,3839462,-,yidG
NZ_LR881938.1,3839452,3839799,-,yidH
NZ_LR881938.1,3839907,3840356,+,yidI
NZ_LR881938.1,3840403,3841896,-,yidJ
NZ_LR881938.1,3841893,3843608,-,yidK
NZ_LR881938.1,3843775,3844668,+,yidL
NZ_LR881938.1,3847391,3848107,+,yidP
NZ_LR881938.1,3848104,3849765,-,yidE
NZ_LR881938.1,3849961,3850389,-,ibpB
NZ_LR881938.1,3850501,3850914,-,ibpA
NZ_LR881938.1,3851220,3851552,+,yidQ
NZ_LR881938.1,3851554,3852768,-,yidR
NZ_LR881938.1,3852869,3853933,+,cbrA
NZ_LR881938.1,3853930,3855267,-,dgoT
NZ_LR881938.1,3855342,3856490,-,dgoD
NZ_LR881938.1,3856487,3857104,-,dgoA
NZ_LR881938.1,3857088,3857966,-,dgoK
NZ_LR881938.1,3857963,3858652,-,dgoR
NZ_LR881938.1,3858930,3859586,+,yidX
NZ_LR881938.1,3859632,3860444,-,yidA
NZ_LR881938.1,3860559,3860957,-,yidB
NZ_LR881938.1,3861197,3863611,-,gyrB
NZ_LR881938.1,3863640,3864713,-,recF
NZ_LR881938.1,3864713,3865813,-,dnaN
NZ_LR881938.1,3865818,3867221,-,dnaA
NZ_LR881938.1,3867518,3867598,+,IEU92_RS18725
NZ_LR881938.1,3867828,3867968,+,rpmH
NZ_LR881938.1,3867985,3868344,+,rnpA
NZ_LR881938.1,3868308,3868565,+,yidD
NZ_LR881938.1,3868568,3870214,+,yidC
NZ_LR881938.1,3870320,3871684,+,mnmE
NZ_LR881938.1,3871927,3872001,+,tnaC
NZ_LR881938.1,3872222,3873637,+,tnaA
NZ_LR881938.1,3873728,3874975,+,tnaB
NZ_LR881938.1,3875107,3876282,+,mdtL
NZ_LR881938.1,3876257,3877216,+,yidZ
NZ_LR881938.1,3877373,3878122,+,yieE
NZ_LR881938.1,3878144,3878710,+,yieF
NZ_LR881938.1,3878764,3880101,-,adeP
NZ_LR881938.1,3880266,3880931,+,yieH
NZ_LR881938.1,3880998,3881465,+,cbrB
NZ_LR881938.1,3881514,3882101,+,cbrC
NZ_LR881938.1,3882163,3882885,-,yieK
NZ_LR881938.1,3882900,3884069,-,yieL
NZ_LR881938.1,3884096,3885712,-,bglH
NZ_LR881938.1,3885781,3887193,-,bglB
NZ_LR881938.1,3887212,3889089,-,bglF
NZ_LR881938.1,3889223,3890059,-,bglG
NZ_LR881938.1,3890345,3891070,-,phoU
NZ_LR881938.1,3891085,3891858,-,pstB
NZ_LR881938.1,3892041,3892931,-,pstA
NZ_LR881938.1,3892931,3893890,-,pstC
NZ_LR881938.1,3893977,3895017,-,pstS
NZ_LR881938.1,3895331,3897160,-,glmS
NZ_LR881938.1,3897322,3898692,-,glmU
NZ_LR881938.1,3899045,3899464,-,atpC
NZ_LR881938.1,3899485,3900867,-,atpD
NZ_LR881938.1,3900894,3901757,-,atpG
NZ_LR881938.1,3901808,3903349,-,atpA
NZ_LR881938.1,3903362,3903895,-,atpH
NZ_LR881938.1,3903910,3904380,-,atpF
NZ_LR881938.1,3904442,3904681,-,atpE
NZ_LR881938.1,3904728,3905543,-,atpB
NZ_LR881938.1,3905552,3905932,-,atpI
NZ_LR881938.1,3906549,3907172,-,rsmG
NZ_LR881938.1,3907236,3909125,-,mnmG
NZ_LR881938.1,3909504,3909947,-,mioC
NZ_LR881938.1,3910037,3910495,-,asnC
NZ_LR881938.1,3910647,3911639,+,asnA
NZ_LR881938.1,3911644,3913095,-,viaA
NZ_LR881938.1,3913089,3914585,-,ravA
NZ_LR881938.1,3914808,3916676,+,kup
NZ_LR881938.1,3916843,3917262,+,rbsD
NZ_LR881938.1,3917270,3918775,+,rbsA
NZ_LR881938.1,3918780,3919745,+,rbsC
NZ_LR881938.1,3919770,3920660,+,rbsB
NZ_LR881938.1,3920786,3921715,+,rbsK
NZ_LR881938.1,3921719,3922711,+,rbsR
NZ_LR881938.1,3922677,3924104,-,mdtD
NZ_LR881938.1,3924127,3924819,-,yieP
NZ_LR881938.1,3925300,3926841,+,IEU92_RS19000
NZ_LR881938.1,3926927,3927002,+,IEU92_RS19005
NZ_LR881938.1,3927196,3930099,+,IEU92_RS19010
NZ_LR881938.1,3930194,3930309,+,rrf
NZ_LR881938.1,3930364,3930440,+,IEU92_RS19020
NZ_LR881938.1,3930449,3930524,+,IEU92_RS19025
NZ_LR881938.1,3930620,3931459,-,hdfR
NZ_LR881938.1,3931578,3931916,+,maoP
NZ_LR881938.1,3931941,3933461,-,yifB
NZ_LR881938.1,3933814,3933912,+,ilvL
NZ_LR881938.1,3933999,3934049,+,ilvX
NZ_LR881938.1,3935693,3935956,+,ilvM
NZ_LR881938.1,3935976,3936905,+,ilvE
NZ_LR881938.1,3936970,3938820,+,ilvD
NZ_LR881938.1,3938823,3940367,+,ilvA
NZ_LR881938.1,3940419,3941312,-,ilvY
NZ_LR881938.1,3941462,3942937,+,ilvC
NZ_LR881938.1,3943024,3943305,-,ppiC
NZ_LR881938.1,3944169,3946190,+,rep
NZ_LR881938.1,3946237,3947721,-,gppA
NZ_LR881938.1,3947857,3949122,-,rhlB
NZ_LR881938.1,3949253,3949582,+,trxA
NZ_LR881938.1,3949723,3949824,+,rhoL
NZ_LR881938.1,3949909,3951168,+,rho
NZ_LR881938.1,3951408,3952511,+,wecA
NZ_LR881938.1,3952523,3953569,+,wzzE
NZ_LR881938.1,3953625,3954755,+,wecB
NZ_LR881938.1,3954752,3956014,+,wecC
NZ_LR881938.1,3956014,3957081,+,rffG
NZ_LR881938.1,3957100,3957981,+,rfbA
NZ_LR881938.1,3957959,3958633,+,rffC
NZ_LR881938.1,3958638,3959768,+,rffA
NZ_LR881938.1,3959770,3961020,+,wzxE
NZ_LR881938.1,3961017,3962096,+,rffT
NZ_LR881938.1,3962093,3963445,+,wzyE
NZ_LR881938.1,3963448,3964188,+,wecG
NZ_LR881938.1,3964379,3965764,+,thrP
NZ_LR881938.1,3965867,3965943,+,IEU92_RS19195
NZ_LR881938.1,3966002,3966077,+,IEU92_RS19200
NZ_LR881938.1,3966098,3966184,+,IEU92_RS19205
NZ_LR881938.1,3966227,3966303,+,IEU92_RS19210
NZ_LR881938.1,3966450,3967685,+,aslB
NZ_LR881938.1,3967844,3969499,-,aslA
NZ_LR881938.1,3970178,3971374,-,hemY
NZ_LR881938.1,3971377,3972558,-,hemX
NZ_LR881938.1,3972580,3973320,-,hemD
NZ_LR881938.1,3973317,3974258,-,hemC
NZ_LR881938.1,3974645,3977191,+,cyaA
NZ_LR881938.1,3977231,3977551,-,cyaY
NZ_LR881938.1,3978014,3978217,+,lptM
NZ_LR881938.1,3978254,3979078,+,dapF
NZ_LR881938.1,3979075,3979782,+,yigA
NZ_LR881938.1,3979779,3980675,+,xerC
NZ_LR881938.1,3980675,3981391,+,yigB
NZ_LR881938.1,3981475,3983637,+,uvrD
NZ_LR881938.1,3983784,3984548,-,yigE
NZ_LR881938.1,3984710,3984766,+,ysgD
NZ_LR881938.1,3984918,3985868,+,corA
NZ_LR881938.1,3985911,3986291,-,yigF
NZ_LR881938.1,3986305,3986685,-,yigG
NZ_LR881938.1,3986780,3987670,-,rarD
NZ_LR881938.1,3987722,3988189,-,yigI
NZ_LR881938.1,3988354,3989223,+,pldA
NZ_LR881938.1,3989356,3991185,+,recQ
NZ_LR881938.1,3991249,3991869,+,rhtC
NZ_LR881938.1,3991931,3992551,-,rhtB
NZ_LR881938.1,3992662,3993684,+,pldB
NZ_LR881938.1,3993692,3994492,+,yigL
NZ_LR881938.1,3994568,3995467,+,bioP
NZ_LR881938.1,3995355,3996308,-,metR
NZ_LR881938.1,3996545,3998806,+,metE
NZ_LR881938.1,3998846,3999661,-,ysgA
NZ_LR881938.1,3999923,4000684,+,udp
NZ_LR881938.1,4000825,4002252,+,rmuC
NZ_LR881938.1,4002347,4003102,+,ubiE
NZ_LR881938.1,4003116,4003721,+,ubiJ
NZ_LR881938.1,4003718,4005358,+,ubiB
NZ_LR881938.1,4005437,4005706,+,tatA
NZ_LR881938.1,4005710,4006225,+,tatB
NZ_LR881938.1,4006228,4007004,+,tatC
NZ_LR881938.1,4007046,4007828,+,tatD
NZ_LR881938.1,4007825,4008313,-,rfaH
NZ_LR881938.1,4008480,4009973,+,ubiD
NZ_LR881938.1,4010019,4010720,+,fre
NZ_LR881938.1,4011101,4012264,-,fadA
NZ_LR881938.1,4012274,4014463,-,fadB
NZ_LR881938.1,4014653,4015984,+,pepQ
NZ_LR881938.1,4015984,4016598,+,yigZ
NZ_LR881938.1,4016637,4018088,+,trkH
NZ_LR881938.1,4018100,4018645,+,hemG
NZ_LR881938.1,4019023,4020564,+,IEU92_RS19455
NZ_LR881938.1,4020633,4020709,+,IEU92_RS19460
NZ_LR881938.1,4020752,4020827,+,IEU92_RS19465
NZ_LR881938.1,4021011,4023915,+,IEU92_RS19470
NZ_LR881938.1,4024011,4024126,+,rrf
NZ_LR881938.1,4024398,4024925,-,mobB
NZ_LR881938.1,4024907,4025491,-,mobA
NZ_LR881938.1,4025561,4025830,+,yihD
NZ_LR881938.1,4025907,4026893,+,srkA
NZ_LR881938.1,4026910,4027536,+,dsbA
NZ_LR881938.1,4027691,4029121,+,yihF
NZ_LR881938.1,4029162,4030094,-,yihG
NZ_LR881938.1,4030458,4033244,+,polA
NZ_LR881938.1,4033625,4034257,-,yihA
NZ_LR881938.1,4034839,4035348,+,yihI
NZ_LR881938.1,4035537,4036910,+,hemN
NZ_LR881938.1,4037139,4037249,-,yshB
NZ_LR881938.1,4037361,4038770,-,glnG
NZ_LR881938.1,4038782,4039831,-,glnL
NZ_LR881938.1,4040117,4041526,-,glnA
NZ_LR881938.1,4041899,4043722,+,typA
NZ_LR881938.1,4043939,4044649,+,yihL
NZ_LR881938.1,4044657,4045637,+,yihM
NZ_LR881938.1,4045739,4047004,+,yihN
NZ_LR881938.1,4047095,4047787,-,ompL
NZ_LR881938.1,4047855,4049258,-,yihO
NZ_LR881938.1,4049301,4050686,-,yihP
NZ_LR881938.1,4050732,4052768,-,yihQ
NZ_LR881938.1,4052967,4053869,-,yihR
NZ_LR881938.1,4054007,4055248,-,yihS
NZ_LR881938.1,4055265,4056143,-,yihT
NZ_LR881938.1,4056167,4057063,-,yihU
NZ_LR881938.1,4057231,4058127,+,yihV
NZ_LR881938.1,4058161,4058946,+,csqR
NZ_LR881938.1,4059045,4059644,+,yihX
NZ_LR881938.1,4059638,4060510,+,yihY
NZ_LR881938.1,4060507,4060944,+,dtd
NZ_LR881938.1,4060989,4061930,+,fabY
NZ_LR881938.1,4062783,4063001,+,yiiE
NZ_LR881938.1,4063219,4063461,+,yiiF
NZ_LR881938.1,4063791,4064720,-,fdhE
NZ_LR881938.1,4064717,4065352,-,fdoI
NZ_LR881938.1,4065349,4066251,-,fdoH
NZ_LR881938.1,4066264,4069314,-,fdnG
NZ_LR881938.1,4069508,4070341,+,fdhD
NZ_LR881938.1,4070494,4071549,+,yiiG
NZ_LR881938.1,4071599,4073347,-,frvR
NZ_LR881938.1,4073347,4074417,-,frvX
NZ_LR881938.1,4074407,4075858,-,frvB
NZ_LR881938.1,4075869,4076315,-,frvA
NZ_LR881938.1,4076616,4076930,-,rhaM
NZ_LR881938.1,4076940,4077764,-,rhaD
NZ_LR881938.1,4078215,4079474,-,rhaA
NZ_LR881938.1,4079471,4080940,-,rhaB
NZ_LR881938.1,4081228,4082064,+,rhaS
NZ_LR881938.1,4082138,4082986,+,rhaR
NZ_LR881938.1,4082983,4084017,-,rhaT
NZ_LR881938.1,4084302,4084922,+,sodA
NZ_LR881938.1,4085182,4086165,+,kdgT
NZ_LR881938.1,4086314,4086988,+,yiiM
NZ_LR881938.1,4087094,4088467,-,cpxA
NZ_LR881938.1,4088464,4089162,-,cpxR
NZ_LR881938.1,4089312,4089812,+,cpxP
NZ_LR881938.1,4089961,4090863,+,fieF
NZ_LR881938.1,4091044,4092006,+,pfkA
NZ_LR881938.1,4092326,4093315,+,sbp
NZ_LR881938.1,4093422,4094177,+,cdh
NZ_LR881938.1,4094232,4094999,-,tpiA
NZ_LR881938.1,4095107,4095706,-,yiiQ
NZ_LR881938.1,4095807,4096247,+,yiiR
NZ_LR881938.1,4096459,4096758,+,yiiS
NZ_LR881938.1,4096785,4097213,+,uspD
NZ_LR881938.1,4097218,4097964,-,fpr
NZ_LR881938.1,4098061,4099071,-,glpX
NZ_LR881938.1,4099206,4100714,-,glpK
NZ_LR881938.1,4100737,4101582,-,glpF
NZ_LR881938.1,4102007,4102252,+,zapB
NZ_LR881938.1,4102337,4102822,-,rraA
NZ_LR881938.1,4102915,4103841,-,menA
NZ_LR881938.1,4103908,4105239,-,hslU
NZ_LR881938.1,4105249,4105779,-,hslV
NZ_LR881938.1,4105872,4106831,-,ftsN
NZ_LR881938.1,4106923,4107948,-,cytR
NZ_LR881938.1,4108104,4110302,-,priA
NZ_LR881938.1,4110505,4110717,+,rpmE
NZ_LR881938.1,4110778,4111386,-,yiiX
NZ_LR881938.1,4111570,4111887,-,metJ
NZ_LR881938.1,4112164,4113324,+,metB
NZ_LR881938.1,4113327,4115759,+,metL
NZ_LR881938.1,4115898,4116032,-,IEU92_RS22645
NZ_LR881938.1,4116108,4116998,+,metF
NZ_LR881938.1,4117327,4119507,+,katG
NZ_LR881938.1,4119600,4120505,+,yijE
NZ_LR881938.1,4120532,4121149,-,yijF
NZ_LR881938.1,4121424,4122527,-,gldA
NZ_LR881938.1,4122538,4123200,-,fsa
NZ_LR881938.1,4123212,4125713,-,ptsP
NZ_LR881938.1,4126022,4127101,+,frwC
NZ_LR881938.1,4127116,4127436,+,frwB
NZ_LR881938.1,4127487,4129784,+,pflD
NZ_LR881938.1,4129750,4130628,+,pflC
NZ_LR881938.1,4130630,4130971,+,frwD
NZ_LR881938.1,4130958,4131809,-,yijO
NZ_LR881938.1,4132024,4133757,-,eptC
NZ_LR881938.1,4133939,4136590,-,ppc
NZ_LR881938.1,4137188,4138339,-,argE
NZ_LR881938.1,4138493,4139497,+,argC
NZ_LR881938.1,4139505,4140281,+,argB
NZ_LR881938.1,4140342,4141715,+,argH
